City,Grad+/Pro_Rate,HS_Grad,No_HS_Diploma,Median_Earnings,Unemployment_Rate,Population,Crime_Rate,Vacancy_Rate,Enforcement_Rate,Poverty_Rate,Pub_Health_Rate,Priv_Health_Rate
centerville,0.49391742442860653,2671.0,765.0,41173.0,0.011436289959477713,7854.0,0.02750190985485103,0.08396281231841952,0.0030557677616501145,0.07341452763355816,0.4180498427292524,0.7578998306315026
chillicothe,0.1846484165324745,6934.0,1089.0,31714.0,0.08333333333333333,6071.0,0.011200790644045461,0.12353878852284804,0.0019766101136550816,0.15754762008070464,0.4515121273918514,0.6467219160845229
cleveland,0.18555751315622804,83014.0,31168.0,27354.0,0.110896617914908,726.0,0.01652892561983471,0.17410364125439698,0.0039584364176150424,0.30835237342497757,0.5784335164542109,0.4399807989759454
dayton,0.17961299239806497,25464.0,10092.0,21010.0,0.1201538317815215,5527.0,0.014474398407816174,0.20791524188575594,0.0012787723785166241,0.29563062639189486,0.5235147431971301,0.45439233528742673
delaware,0.3237098279770636,8091.0,2398.0,32677.0,0.039247025395134076,40616.0,0.013246011424069332,0.04210092445386563,0.0015511128619263344,0.10847910013822029,0.325020186872765,0.7411235436613219
grove,0.39650289778714437,7933.0,1373.0,40921.0,0.03253777096562295,7129.0,0.03983728433160331,0.03782945736434108,0.004348435965773601,0.07193399113679211,0.3385969644214501,0.7767697324865753
hamilton,0.15212845227507632,19947.0,3531.0,30676.0,0.06415929203539823,8075.0,0.003343653250773994,0.13089567739856034,0.002291125706430426,0.13748179049132564,0.4423785069106161,0.5474991330768342
huber heights,0.22694165737643998,6538.0,2054.0,30440.0,0.06456114959164685,38183.0,0.02537778592567373,0.04168740666998507,0.001938035251289841,0.1089003202950597,0.41772398036070196,0.6581109328666569
kent,0.4586350669299978,2286.0,568.0,15102.0,0.07695509961344038,29761.0,0.014246833103726353,0.25734285920473404,0.0015801164858820027,0.2955887314439946,0.2957336671516054,0.808234935886592
kettering,0.3528089300185606,8122.0,1425.0,33696.0,0.044779206453169705,54974.0,0.015480045112234875,0.06409015218990823,0.0021464692400043656,0.09696219130181394,0.3273696854979616,0.7366955445544554
lebanon,0.271248774109186,5036.0,348.0,36967.0,0.012218206849079332,4257.0,0.014094432699083862,0.13917408167921516,0.004548635409377187,0.03858147032397865,0.17866344182133656,0.8353751511646248
mansfield,0.15085683033543995,13754.0,3279.0,24605.0,0.057077738690977556,23987.0,0.009671905615541751,0.08831576813944061,0.0036330608537693005,0.250243014879988,0.5220504995816312,0.5602451149283851
marysville,0.3113950638893751,4961.0,1041.0,52866.0,0.010911026346136787,12572.0,0.052974864778873684,0.0,0.002068087814190264,0.10001850481125092,0.2175240562546262,0.817820133234641
mayfield heights,0.32214001138303927,3797.0,1166.0,32363.0,0.017610661589719183,18519.0,0.013067660240833738,0.06291177888478226,0.0026999298018251525,0.0900341638196817,0.42067327722689773,0.6666527789350888
medina,0.3705090238587473,4017.0,693.0,47471.0,0.02465060748648079,6852.0,0.013426736719206071,0.07314951726537358,0.0016053706946876824,0.08830161807176484,0.3258166076347895,0.7259740259740259
north ridgeville,0.3255870054679961,6635.0,1553.0,48056.0,0.02211369622475856,34469.0,0.0036554585279526533,0.02453125,0.0013345324784589051,0.023157523994012504,0.24923878674317837,0.8423995784049655
north royalton,0.43391422676792063,6279.0,429.0,45516.0,0.018066203125928566,30177.0,0.004539881366603705,0.08355321020228672,0.0016568910097093813,0.0402432843385707,0.3259766871577816,0.7843058214921562
parma,0.2135784756540376,23204.0,3176.0,37191.0,0.0569954346585505,2152.0,0.019516728624535316,0.054058522069763595,0.0023234200743494425,0.08706866231583883,0.4250810530411101,0.6652703929451433
reynoldsburg,0.28900357284636763,6395.0,1987.0,31883.0,0.050843582826574,38578.0,0.02752864326818394,0.020049290614800507,0.0020477992638291255,0.05622661678246927,0.37960665012142075,0.6135617644704187
sandusky,0.16315156121350308,6167.0,1179.0,22259.0,0.0806505700871898,2508.0,0.022727272727272728,0.2538571655797678,0.0023923444976076554,0.21652912920310383,0.5131141485038788,0.5158642203341132
sidney,0.2368664202745512,5453.0,1193.0,35798.0,0.04458953738354965,6376.0,0.01678168130489335,0.028792569659442723,0.0020388958594730238,0.14374214790105272,0.3486788223630329,0.7394715289452132
solon,0.6236800999687597,1883.0,507.0,57497.0,0.05019154092721445,22830.0,0.009986859395532195,0.016703056768558953,0.0028471309680245293,0.059904899380147744,0.18406710380652302,0.896959890998893
stow,0.4612737374575006,5861.0,998.0,40321.0,0.027270498835641623,7234.0,0.002350013823610727,0.06696308272702775,0.002073541609068289,0.09028266479005395,0.3285823215437856,0.8226875476567541
streetsboro,0.2639234305524154,5727.0,1054.0,35995.0,0.009216142801707412,16561.0,0.015095706780991485,0.0,0.002113398949338808,0.03028083028083028,0.38256410256410256,0.6575824175824175
toledo,0.18516445527277517,58842.0,18918.0,26871.0,0.0916510205317667,3648.0,0.011787280701754386,0.13073895305407113,0.0025410870002376554,0.2523344412037351,0.48578169212307964,0.5604620672286337
trotwood,0.13419773095623988,7542.0,1653.0,26082.0,0.022683210546723537,24435.0,0.03269899733988132,0.13289568489312306,0.0014323715981174544,0.17921162178234645,0.5635722974957004,0.5454087839255002
wadsworth,0.4279456576942611,3951.0,555.0,39268.0,0.02791939791211459,24058.0,0.017831906226619003,0.006047966631908238,0.001662648599218555,0.06001093401741032,0.2806257622271752,0.7845998570166954
westlake,0.518787930960272,3702.0,617.0,47014.0,0.022531838467399586,380.0,0.013157894736842105,0.08749273584296506,0.004033071183706392,0.0415935695831074,0.28303628262253344,0.8722469764481222
whitehall,0.10935033777384937,6420.0,1301.0,26399.0,0.06519445281881218,2785.0,0.017953321364452424,0.06616449511400652,0.002872531418312388,0.1586995684779421,0.4515480330135322,0.49218651807784153
wooster,0.20052881437413617,6604.0,658.0,25260.0,0.05486037469070343,26615.0,0.0321247416870186,0.05085041430440471,0.0018786398647379298,0.12466194462330972,0.3798897649850723,0.7157620760927811
xenia,0.19892979239954417,6697.0,2006.0,30371.0,0.10435272346930566,26926.0,0.027928396345539626,0.07718463107786468,0.002525440095075392,0.22265863331299574,0.4959362002518411,0.527950547563628
zanesville,0.11641436963398102,7636.0,2198.0,23957.0,0.04959441421090461,25346.0,0.04588495226071175,0.16751937984496124,0.0039059417659591256,0.30113001365950576,0.6272790027205912,0.45722174848743247
ardmore,0.20274056029232643,5708.0,1465.0,36150.0,0.051938369781312124,24830.0,0.05062424486508256,0.18014978191095382,0.007586206896551724,0.13784779050736498,0.354240246823367,0.5719157228108634
bartlesville,0.3012833014783321,7667.0,1964.0,31195.0,0.0355108683017552,36502.0,0.03443646923456249,0.14836122733612273,0.002356035285737768,0.1161924029068065,0.33943057518187053,0.6549432145287067
bethany,0.17826409495548962,4276.0,568.0,36099.0,0.026741293532338308,1258.0,0.010333863275039745,0.05500670813513843,0.001589825119236884,0.08873585833743236,0.37449019227034375,0.6926587686929501
